municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos,longitud_bancos,latitud_bancos,avg_income,population_density,avg_rent_price,normalized_bank_count,perc_over_65,perc_under_35,economic_score,social_score,total_score_alpha_0,total_score_alpha_25,total_score_alpha_50,total_score_alpha_75,total_score_alpha_100,PC1_economic,PC2_social
Boborás,2206.0,1052.0,1154.0,25.118840445128345,87.82252528013655,429.0,1234.0,1065.0,19.236,0.0,0.0,1.0,-8.1430006,42.4317763,19.236,25.118840445128345,2.637703983157895,0.0125,0.4827742520398912,0.1944696282864914,0.7502368540215599,0.09271136772373047,0.09271136772373047,0.2570927392981878,0.4214741108726452,0.5858554824471026,0.7502368540215599,0.04231558179089998,-0.7451884540472439
Bocairent,4101.0,2068.0,2033.0,42.286859080968256,96.98048256900942,1296.0,3232.0,982.0,26.339,3.623267216666666,0.9849672266666666,1.0,-0.610892,38.7669181,26.339,42.286859080968256,2.3041172216666665,0.0125,0.23945379175810777,0.31602048280907097,1.910270163170875,0.07472639909583671,0.07472639909583671,0.5336123401145962,0.9924982811333558,1.4513842221521154,1.910270163170875,-0.03974683236858359,-0.19844517276515716
Boecillo,4219.0,2147.0,2072.0,174.9260192819298,24.11876756424784,1662.0,3715.0,439.0,42.727,3.64507815,4.085576256666667,1.0,-4.6993793,41.5406814,42.727,174.9260192819298,3.8653272033333335,0.0125,0.10405309315003555,0.3939322114245082,6.857773010450316,0.04047749177652693,0.04047749177652693,1.7448013714449742,3.4491252511134216,5.153449130781869,6.857773010450316,-0.0929088417657808,1.0773560473251165
Boimorto,1943.0,972.0,971.0,23.585943880313163,82.3795736078976,410.0,1258.0,764.0,22.302,0.0,0.0,1.0,-7.9045824,42.4383593,22.302,23.585943880313163,2.637703983157895,0.0125,0.393206381883685,0.2110138960370561,0.8187259730456005,0.081934860455562,0.081934860455562,0.2661326386030716,0.4503304167505812,0.6345281948980909,0.8187259730456005,0.007279911270852834,-0.5213774882251416
Boiro,18955.0,9206.0,9749.0,219.6391227008133,86.30065430474336,6340.0,14869.0,3975.0,24.063,2.399713208666667,0.0,3.0,-8.222460866666667,42.8061472,24.063,219.6391227008133,1.1998566043333334,0.0375,0.2097072012661567,0.3344763914534424,10.895107344352102,0.06751177889350592,0.06751177889350592,2.774410670258155,5.481309561622804,8.188208452987453,10.895107344352102,-0.04040608609683506,-0.19945056846784218
Bolaños de Calatrava,11992.0,6165.0,5827.0,136.44716000913968,87.8875016467674,4856.0,9797.0,2087.0,21.811,1.481192517142857,1.6348779642857143,1.0,-3.6629811,38.9062533,21.811,136.44716000913968,1.5580352407142857,0.0125,0.17403268845897266,0.40493662441627754,5.936861135422928,0.06959130678513273,0.06959130678513273,1.5364087639445816,3.0032262211040304,4.470043678263479,5.936861135422928,-0.05171992463147297,-0.43222656622902367
Bolbaite,1336.0,674.0,662.0,33.07960314406445,40.38742527174851,432.0,1020.0,327.0,20.841,0.0,0.0,1.0,-0.6744835,39.0609622,20.841,33.07960314406445,2.637703983157895,0.0125,0.24476047904191617,0.32335329341317365,1.0570906680831358,0.0781548056581448,0.0781548056581448,0.3228887712643925,0.5676227368706402,0.812356702476888,1.0570906680831358,-0.032296538562808154,-0.6300269492937293
Bollullos de la Mitación,11099.0,5546.0,5553.0,177.4043061651321,62.56330660693653,4498.0,9415.0,1232.0,29.217,0.0,4.624203368333333,1.0,-6.1376821,37.3399004,29.217,177.4043061651321,2.3121016841666666,0.0125,0.1110009910802775,0.4052617352914677,7.179181652848233,0.04442214858596266,0.04442214858596266,1.8281120246515303,3.611801900717098,5.395491776782666,7.179181652848233,-0.08202207049833397,0.12830826621143673
Bollullos Par del Condado,14392.0,7142.0,7250.0,291.8835113633394,49.30734159246392,5509.0,11541.0,2573.0,20.742,1.38714249125,0.94823991125,1.0,-6.5384658,37.3382055,20.742,291.8835113633394,1.16769120125,0.0125,0.1787798777098388,0.38278210116731515,10.770885321902465,0.06757831552075515,0.06757831552075515,2.743405067116183,5.41923181871161,8.095058570307037,10.770885321902465,-0.056619880394214825,-0.4216076765993405
Boltaña,1065.0,573.0,492.0,7.636829547614385,139.4557772122448,321.0,813.0,173.0,27.363,4.27981802,3.68852459,1.0,0.0675933,42.4459826,27.363,7.636829547614385,3.984171305,0.0125,0.1624413145539906,0.30140845070422534,0.22181338624210736,0.04834917013820009,0.04834917013820009,0.0917152241641769,0.13508127819015373,0.17844733221613054,0.22181338624210736,-0.07268755772228461,-0.16166537430345992
Boñar,1819.0,928.0,891.0,10.07053122659038,180.6260225078381,462.0,1293.0,557.0,22.496,3.47807248,0.0,1.0,-5.3233221,42.866767,22.496,10.07053122659038,1.73903624,0.0125,0.30621220450797143,0.25398570643210555,0.5422659040326077,0.07680135404158839,0.07680135404158839,0.1931674915393432,0.309533629037098,0.42589976653485284,0.5422659040326077,-0.020223079124391818,-0.5146271841105543
Bonares,6075.0,3036.0,3039.0,93.79332208296243,64.77006960715728,2370.0,5112.0,948.0,20.918,1.2682123733333337,3.2622692699999996,1.0,-6.683161,37.3214037,20.918,93.79332208296243,2.2652408216666666,0.0125,0.15604938271604937,0.39012345679012345,3.133690822748924,0.06011754305746075,0.06011754305746075,0.8285108629803266,1.5969041829031925,2.365297502826058,3.133690822748924,-0.05884251011360556,-0.5617002421811956
Bonrepòs i Mirambell,3780.0,1852.0,1928.0,3572.347757500921,1.0581276674598847,1388.0,3122.0,523.0,28.012,5.6265359749999995,0.0,1.0,-0.3655773,39.5174981,28.012,3572.347757500921,2.8132679874999997,0.0125,0.13835978835978835,0.3671957671957672,23.141967611607193,0.050170064527868756,0.050170064527868756,5.8231194512977,11.59606883806753,17.36901822483736,23.141967611607193,-0.14005260304254388,1.5665394124594887
Boqueixón,4186.0,2050.0,2136.0,57.2006163837516,73.18102958745519,1312.0,3183.0,1032.0,26.636,1.114864865,1.01,2.0,-8.109507149999999,43.21301915,26.636,57.2006163837516,1.0624324325,0.025,0.24653607262302915,0.31342570473005255,5.053354380091065,0.07533897374567101,0.07533897374567101,1.3198428253320196,2.564346676918368,3.8088505285047165,5.053354380091065,-0.030908331430857493,-0.180540814219819
Bordils,1796.0,904.0,892.0,256.8176626301443,6.99328847403501,655.0,1410.0,291.0,42.014,6.09564733,3.77358491,1.0,2.9116018,42.0440682,42.014,256.8176626301443,4.93461612,0.0125,0.16202672605790647,0.36469933184855235,7.530265926167376,0.05835240075074033,0.05835240075074033,1.9263307821048992,3.794309163459058,5.662287544813218,7.530265926167376,-0.0751368813460493,1.0452632978664587
Borja,5037.0,2577.0,2460.0,46.97204647486802,107.23399080972555,1795.0,3933.0,989.0,26.01,4.16907494,1.17569334,1.0,-1.5337542,41.8348235,26.01,46.97204647486802,2.67238414,0.0125,0.1963470319634703,0.35636291443319434,1.8112198258584207,0.06909616554392473,0.06909616554392473,0.5046270806225487,0.9401579957011728,1.3756889107797965,1.8112198258584207,-0.05024446152131296,-0.21386346628985664
Bormujos,22390.0,11110.0,11280.0,1816.6678157891563,12.324762846241008,9516.0,19998.0,1966.0,34.766,4.321411996923077,5.452726712307693,1.0,-6.07133,37.3715939,34.766,1816.6678157891563,4.8870693546153845,0.0125,0.08780705672175078,0.42501116569897274,20.39881425978798,0.03685249228973328,0.03685249228973328,5.127342934164295,10.217833376038856,15.308323817913417,20.39881425978798,-0.12520338276861637,1.3850760534491169
Bornos,7655.0,3822.0,3833.0,138.9445374644298,55.09392553096736,2953.0,6459.0,1291.0,18.137,0.0,0.3322259142857143,1.0,-5.7434863,36.8157427,18.137,138.9445374644298,0.16611295714285715,0.0125,0.16864794252122794,0.3857609405617244,14.567315010647881,0.06424456656915367,0.06424456656915367,3.6900121775888355,7.315779788608517,10.941547399628199,14.567315010647881,-0.05414750770845189,-0.7350294148803665
Borox,3981.0,2088.0,1893.0,66.29333031399489,60.05128994341062,1501.0,3161.0,545.0,22.84,5.1480074049999995,3.4181489899999997,1.0,-3.7411508,40.06967,22.84,66.29333031399489,4.2830781975,0.0125,0.1369002763124843,0.37704094448631,1.4093281111904286,0.050971796862779695,0.050971796862779695,0.3905608754446919,0.7301499540266041,1.0697390326085163,1.4093281111904286,-0.06896940218907081,-0.44770629805660217
Borriana/Burriana,34903.0,17321.0,17582.0,743.5562477140937,46.94063173741312,13066.0,28547.0,5997.0,27.115,3.903159853333334,1.1801068445833334,1.0,-0.0846321,39.8876912,27.115,743.5562477140937,2.5416333489583334,0.0125,0.171819041343151,0.3743517749190614,14.890873206354026,0.06351675355305393,0.06351675355305393,3.770355866753297,7.47719497995354,11.184034093153782,14.890873206354026,-0.07817694732199135,0.4104134011790214
Borriol,5552.0,2835.0,2717.0,90.1942543266842,61.55602750359928,2041.0,4567.0,755.0,32.279,3.81333168,3.434231046666666,1.0,-0.0714919,40.0422215,32.279,90.1942543266842,3.6237813633333333,0.0125,0.1359870317002882,0.36761527377521613,3.0848664424485115,0.04936602351477568,0.04936602351477568,0.8082411282482096,1.5671162329816435,2.3259913377150774,3.0848664424485115,-0.07727421556529471,0.2739013573424937
Bossòst,1120.0,546.0,574.0,40.20590114854907,27.85660731398426,386.0,907.0,203.0,30.339,5.35714286,3.57653699,1.0,0.69312,42.7859893,30.339,40.20590114854907,4.466839925,0.0125,0.18125,0.34464285714285714,1.1191136899799674,0.06168568638392857,0.06168568638392857,0.3260426872829383,0.590399688181948,0.8547566890809577,1.1191136899799674,-0.05983639434126063,0.07478502190553797
Botarell,1094.0,559.0,535.0,91.48676203764504,11.958014204829327,401.0,925.0,145.0,33.282,5.95262557,0.0,1.0,0.9897786,41.1362847,33.282,91.48676203764504,2.976312785,0.0125,0.13254113345521024,0.36654478976234006,3.8447432977848806,0.04797498362348727,0.04797498362348727,0.9971670621638355,1.9463591407041838,2.895551219244532,3.8447432977848806,-0.07838462657721362,0.3161931125165518
Bóveda,1407.0,718.0,689.0,15.44258653574066,91.11167981760104,296.0,927.0,576.0,22.935,0.0,0.0,7.0,-7.075243928571429,42.78882498571429,22.935,15.44258653574066,2.637703983157895,0.0875,0.4093816631130064,0.2103766879886283,0.6016897631594118,0.078588477048204,0.078588477048204,0.20936379857600595,0.3401391201038079,0.47091444163160984,0.6016897631594118,0.05505717506890564,-0.5522645238748434
Brazatortas,1002.0,523.0,479.0,3.689263280871364,271.5989409580274,291.0,698.0,302.0,22.109,0.0,0.0,1.0,-4.2935853,38.6570361,22.109,3.689263280871364,2.637703983157895,0.0125,0.3013972055888224,0.2904191616766467,0.13110361424220085,0.08643737973155487,0.08643737973155487,0.09760393835921637,0.10877049698687785,0.11993705561453935,0.13110361424220085,-0.015235428135417367,-0.5520047390059776
Brea de Aragón,1559.0,793.0,766.0,116.5519747579186,13.376006740667265,503.0,1244.0,421.0,21.912,2.56648363,0.0,1.0,-1.6007466,41.5232308,21.912,116.5519747579186,1.283241815,0.0125,0.27004490057729313,0.32264271969211034,6.134880592599384,0.08603892089672785,0.08603892089672785,1.5982493388223917,3.110459756748056,4.622670174673719,6.134880592599384,-0.02445126800714292,-0.5099982076920411
Breda,3836.0,1894.0,1942.0,765.5085307689234,5.011048010329667,1275.0,2941.0,792.0,30.052,5.064599295,4.469828215,1.0,2.5613326,41.7484044,30.052,765.5085307689234,4.767213755,0.0125,0.2064650677789364,0.3323774765380605,11.874275977720743,0.06776653399385223,0.06776653399385223,3.019393894925575,5.9710212558572975,8.92264861678902,11.874275977720743,-0.06613291690563063,0.4112507293739069
Brenes,12581.0,6221.0,6360.0,580.1509044704414,21.68573711262912,5212.0,10746.0,1862.0,21.249,2.31893770375,2.73041742,1.0,-5.8724046,37.5494873,21.249,580.1509044704414,2.5246775618750004,0.0125,0.14800095381925124,0.4142754947937366,10.419331277408377,0.060546753768747574,0.060546753768747574,2.6502428846786548,5.239939015588562,7.82963514649847,10.419331277408377,-0.06891883504504982,-0.2630723611866693
Brihuega,2467.0,1297.0,1170.0,8.322895089208904,296.4112815982269,701.0,1772.0,627.0,25.537,4.13033564,1.50974026,1.0,-2.8703477,40.7592489,25.537,8.322895089208904,2.82003795,0.0125,0.2541548439400081,0.28415079043372515,0.31738563791381114,0.07131557105063695,0.07131557105063695,0.1328330877664305,0.19435060448222405,0.2558681211980176,0.31738563791381114,-0.03788235346719759,-0.2857013161248113
Brión,7957.0,3817.0,4140.0,106.4728258846129,74.732683517043,2641.0,6205.0,1543.0,29.878,3.393349982,2.739807342,4.0,-8.671532975,43.009183525,29.878,106.4728258846129,3.0665786620000004,0.05,0.19391730551715472,0.331909010933769,3.989264326972503,0.061144756023283314,0.061144756023283314,1.0431746487605882,2.025204541497893,3.0072344342351984,3.989264326972503,-0.038883304619475874,0.086352527738356
Briviesca,6465.0,3227.0,3238.0,79.61448726249544,81.20381380695663,2314.0,5428.0,1247.0,25.228,3.73315047,0.7217847775,1.0,-3.3218059,42.549796,25.228,79.61448726249544,2.22746762375,0.0125,0.19288476411446248,0.3579273008507347,3.3319842834803852,0.06817573895728621,0.06817573895728621,0.884127875088061,1.7000800112188357,2.516032147349611,3.3319842834803852,-0.051889112709914094,-0.24616796513464856
Brozas,1790.0,886.0,904.0,4.488129433540191,398.82985250451344,536.0,1289.0,578.0,20.039,0.0,0.0,1.0,-6.7782723,39.6111187,20.039,4.488129433540191,2.637703983157895,0.0125,0.3229050279329609,0.2994413407821229,0.144370318323967,0.09548247557816548,0.09548247557816548,0.10770443626461587,0.11992639695106624,0.13214835763751662,0.144370318323967,-0.003955315051451373,-0.6989421828431535
Brunete,10726.0,5284.0,5442.0,218.0001594918805,49.20179886565401,4350.0,9349.0,1247.0,35.701,8.201605958,4.523666538,1.0,-3.9979912,40.4050499,35.701,218.0001594918805,6.362636247999999,0.0125,0.1162595562185344,0.4055565914600037,4.490644782340013,0.046560456477833474,0.046560456477833474,1.1575815379433783,2.2686026194089233,3.379623700874468,4.490644782340013,-0.08426733053108178,0.6247589683225617
Bueu,11987.0,5889.0,6098.0,393.1177318758529,30.49213766777,4027.0,9496.0,2652.0,27.964,1.4586650288888887,0.0,1.0,-8.7863966,42.3272768,27.964,393.1177318758529,0.7293325144444444,0.0125,0.22123967631600902,0.33594727621590054,19.794719666948335,0.07339580581613508,0.07339580581613508,5.003726771099185,9.934057736382234,14.864388701665284,19.794719666948335,-0.05316973643565462,0.14287011608056596
Búger,1084.0,578.0,506.0,130.79616134964874,8.287704996954876,346.0,806.0,248.0,32.713,0.0,4.90476711,1.0,2.9856092,39.759085,32.713,130.79616134964874,2.452383555,0.0125,0.22878228782287824,0.3191881918819188,6.043263410838003,0.07211179722498333,0.07211179722498333,1.5648997006282384,3.0576876040314933,4.550475507434749,6.043263410838003,-0.048151735917100494,0.2927482522318605
Buitrago del Lozoya,1940.0,930.0,1010.0,74.75775426590438,25.95048525801955,720.0,1501.0,374.0,29.445,5.15368383,4.66101695,1.0,-3.6350501,40.9953477,29.445,74.75775426590438,4.9073503899999995,0.0125,0.19278350515463918,0.3711340206185567,1.7885089284690028,0.07065416090976726,0.07065416090976726,0.5001178527995761,0.929581544689385,1.3590452365791938,1.7885089284690028,-0.050859692232750484,0.030940335116242314
Bujalance,7316.0,3658.0,3658.0,58.6157741370047,124.81281886510716,2878.0,6072.0,1465.0,18.243,0.0,0.0,1.0,-4.3810054,37.8950265,18.243,58.6157741370047,2.637703983157895,0.0125,0.2002460360852925,0.39338436303991253,1.5765496744078857,0.07778898861472164,0.07778898861472164,0.45247916006301264,0.8271693315113037,1.2018595029595946,1.5765496744078857,-0.03846021654370793,-0.7667424661949824
Bullas,11619.0,5824.0,5795.0,140.8441300639291,82.49545078468049,4383.0,9373.0,2174.0,21.936,0.5676190475,0.2959095833333333,2.0,-4.59178515,40.59115765,21.936,140.8441300639291,0.43176431541666666,0.025,0.18710732421034512,0.3772269558481797,13.163880844783723,0.06881737817054773,0.06881737817054773,3.3425832448238415,6.616349111477136,9.89011497813043,13.163880844783723,-0.044452644947192456,-0.43543503764073643
Buñol,9438.0,4719.0,4719.0,83.96458015852886,112.40453989266231,3242.0,7406.0,2111.0,26.843,3.5631439414285713,0.4721083385714286,1.0,-0.7909637,39.4189582,26.843,83.96458015852886,2.01762614,0.0125,0.22367026912481458,0.3435049798686162,4.042070668813724,0.07587145315176583,0.07587145315176583,1.0674212570672554,2.058971060982745,3.0505208648982345,4.042070668813724,-0.0436884820207532,-0.10266388641871399
Bunyola,7037.0,3456.0,3581.0,83.08568873741275,84.6956931685312,2488.0,5555.0,1159.0,42.58,4.26414244,6.76439151,1.0,2.6989574,39.6961887,42.58,83.08568873741275,5.514266975,0.0125,0.16470086684666763,0.35355975557766095,2.5577543072271967,0.05750370324791498,0.05750370324791498,0.6825663542427354,1.3076290052375559,1.9326916562323762,2.5577543072271967,-0.07428020900740122,1.0444973332958463
Burela,9428.0,4717.0,4711.0,1232.7028331923982,7.648234226560339,3289.0,7883.0,1683.0,27.9,3.2034160283333333,0.24287864,1.0,-7.3587521,43.6606329,27.9,1232.7028331923982,1.7231473341666665,0.0125,0.1785108188375053,0.3488544760288502,21.00287082601406,0.06149586944390093,0.06149586944390093,5.296839608586441,10.532183347728981,15.767527086871521,21.00287082601406,-0.0835965724852414,0.5101586495509237
Burgo de Osma-Ciudad de Osma,5034.0,2533.0,2501.0,17.39786456384116,289.3458551495113,1637.0,3711.0,1215.0,26.145,2.8951284966666666,0.0,0.0,0.0,0.0,26.145,17.39786456384116,1.4475642483333333,0.0,0.24135876042908225,0.32518871672626143,1.2592266474078806,0.07848714557457442,0.07848714557457442,0.373672021032901,0.6688568964912275,0.9640417719495541,1.2592266474078806,-0.04390730966057644,-0.20580858647769892
Burgohondo,1231.0,651.0,580.0,22.24559995330808,55.336785817590034,341.0,821.0,375.0,21.109,2.8300706,2.55905512,1.0,-4.785769,40.414358,21.109,22.24559995330808,2.69456286,0.0125,0.30463038180341184,0.2770105605199025,0.7175025127597622,0.0833310099045706,0.0833310099045706,0.24187388561836848,0.4004167613321664,0.5589596370459643,0.7175025127597622,-0.016112958447593258,-0.6158236641191872
Burgos,174051.0,82859.0,91192.0,1625.690058164912,107.06284332972407,60288.0,137707.0,38214.0,31.069000000000003,6.389926961125828,0.3712634186092715,1.0,-3.696977,42.343926,31.069000000000003,1625.690058164912,3.3805951898675497,0.0125,0.21955633693572574,0.34638123308685387,20.35425425492026,0.07509956728583157,0.07509956728583157,5.144888239194438,10.214676911103046,15.284465583011652,20.35425425492026,-0.11648189153679164,2.1305072162468006
Burguillos,6902.0,3481.0,3421.0,159.98192760602117,43.14237303726694,2983.0,5955.0,663.0,21.093,1.02936457,3.1870591175,1.0,-5.9678094,37.5858509,21.093,159.98192760602117,2.10821184375,0.0125,0.0960591133004926,0.43219356708200524,5.145961166601104,0.040997179192723464,0.040997179192723464,1.3172381760448186,2.593479172896914,3.869720169749009,5.145961166601104,-0.07731252564874311,-0.5120746965891566
Burguillos de Toledo,3390.0,1758.0,1632.0,119.33370139801042,28.407733609916495,1338.0,2874.0,310.0,30.108,2.40872726,3.92485915,1.0,-3.9915094,39.7983122,30.108,119.33370139801042,3.1667932050000003,0.0125,0.09144542772861357,0.39469026548672564,4.149776565814208,0.03564146239590675,0.03564146239590675,1.064175238250482,2.0927090141050573,3.121242789959633,4.149776565814208,-0.08933865024402961,0.11071322361650006
Burguillos del Cerro,3076.0,1518.0,1558.0,16.402620411060177,187.53101168675917,1060.0,2391.0,694.0,19.372,1.18224759,1.037037035,1.0,-6.5907481,38.3798701,19.372,16.402620411060177,1.1096423125000001,0.0125,0.22561768530559168,0.34460338101430427,1.1499223534694236,0.0767767594582666,0.0767767594582666,0.34506315796105586,0.6133495564638451,0.8816359549666344,1.1499223534694236,-0.03557099487215215,-0.7338903228360317
Burjassot,38712.0,18672.0,20040.0,11257.906180501035,3.438650081047052,13967.0,30920.0,6664.0,25.241,5.058733624615384,0.4085110084615385,1.0,-0.4108581,39.5090599,25.241,11257.906180501035,2.733622316538461,0.0125,0.17214300475304814,0.36079251911551974,23.351674052246466,0.061331559478805045,0.061331559478805045,5.883917182670721,11.706502805862636,17.52908842905455,23.351674052246466,-0.28122481015278733,5.195725418688683
Burujón,1316.0,666.0,650.0,37.12309190309677,35.44963343665403,495.0,1021.0,287.0,22.248,0.0,0.0,2.0,-4.29885375,39.90113155,22.248,37.12309190309677,2.637703983157895,0.025,0.21808510638297873,0.3761398176291793,1.2745218041015272,0.07997972983897043,0.07997972983897043,0.3786152484046096,0.6772507669702488,0.975886285535888,1.2745218041015272,-0.02781237164660493,-0.5356239614625388
Busot,3207.0,1628.0,1579.0,94.76431176798424,33.84185396557138,935.0,2215.0,710.0,26.594,0.0,5.56991672,1.0,-0.417211,38.4848359,26.594,94.76431176798424,2.78495836,0.0125,0.22139070782662926,0.2915497349547864,3.359991488826858,0.0637395721609525,0.0637395721609525,0.8878025513274289,1.7118655304939052,2.535928509660382,3.359991488826858,-0.05228950731806243,-0.16197893676951974
Bustarviejo,2701.0,1366.0,1335.0,48.08645201040258,56.169667069961626,849.0,2116.0,370.0,32.821,5.94117647,5.0,1.0,-3.7097632,40.8587766,32.821,48.08645201040258,5.470588235,0.0125,0.136986301369863,0.31432802665679377,1.1823917998120201,0.04252040086624436,0.04252040086624436,0.3274882506026883,0.6124561003391322,0.8974239500755762,1.1823917998120201,-0.0850423044553663,0.2732351249529232
Bustillo del Páramo,1113.0,575.0,538.0,15.507506302868602,71.7716941887759,208.0,687.0,497.0,20.085,0.0,0.0,2.0,-4.83584145,42.49624675,20.085,15.507506302868602,2.637703983157895,0.025,0.44654088050314467,0.18688230008984727,0.49734957013042086,0.08136432216175897,0.08136432216175897,0.18536063415392445,0.2893569461460899,0.3933532581382554,0.49734957013042086,0.033175055379018416,-0.706825073680469
Cabana de Bergantiños,4185.0,2022.0,2163.0,41.88122792971501,99.92543692900452,1057.0,2893.0,1444.0,22.127,1.06707317,0.0,0.0,0.0,0.0,22.127,41.88122792971501,0.533536585,0.0,0.34504181600955797,0.2525686977299881,5.51521087787877,0.08714676213192421,0.08714676213192421,1.4441627910686357,2.8011788200053473,4.158194848942058,5.51521087787877,-0.012620233541554867,-0.4978486233940858
Cabanas,3359.0,1645.0,1714.0,111.60792329380122,30.09642954432216,841.0,2302.0,1016.0,30.825,3.58997328,3.584094126666667,39.0,-7.811058241025641,42.915183897435895,30.825,111.60792329380122,3.5870337033333337,0.4875,0.3024709735040191,0.2503721345638583,2.1695347686328126,0.03881178043090236,0.03881178043090236,0.5714925274813799,1.1041732745318575,1.6368540215823348,2.1695347686328126,0.23283964503746327,-0.28383867654922096
Cabañas de la Sagra,1955.0,1018.0,937.0,118.34593639322313,16.519367369777722,725.0,1517.0,272.0,23.039,3.98907104,4.09090909,1.0,-3.9479133,40.005774,23.039,118.34593639322313,4.039990065,0.0125,0.1391304347826087,0.37084398976982097,2.5437330758771215,0.05095073946402758,0.05095073946402758,0.6741463235673011,1.2973419076705746,1.920537491773848,2.5437330758771215,-0.06977486289844458,-0.42355048294969316
Cabañas Raras,1331.0,688.0,643.0,69.63482204942301,19.1140001629548,354.0,985.0,345.0,25.624,0.0,3.07692308,1.0,-6.636473,42.6201168,25.624,69.63482204942301,1.53846154,0.0125,0.25920360631104433,0.2659654395191585,4.149010735672704,0.06807746106399949,0.06807746106399949,1.0883107797161755,2.1085440983683514,3.128777417020528,4.149010735672704,-0.039977981573564934,-0.2590917180272518
Cabanes,3027.0,1537.0,1490.0,23.00862209190795,131.55937751981182,1307.0,2979.0,854.0,22.892,2.396525616666666,2.722051843333333,4.0,-1.763257925,42.2949843,22.892,23.00862209190795,2.5592887299999996,0.05,0.2821275189957053,0.4317806408985794,0.8773996850629342,0.1157263409187372,0.1157263409187372,0.3061446769547864,0.4965630129908357,0.686981349026885,0.8773996850629342,0.021174841740214986,-0.5044622528591577
Cabanes,941.0,504.0,437.0,62.72384064160062,15.002270115709342,1307.0,2979.0,854.0,22.892,2.396525616666666,2.722051843333333,4.0,-1.763257925,42.2949843,22.892,62.72384064160062,2.5592887299999996,0.05,0.9075451647183846,1.3889479277364505,2.246918941903302,1.197506327069694,1.197506327069694,1.459859480778096,1.7222126344864979,1.9845657881949,2.246918941903302,0.44213503610166915,-0.489031059904236
Cabanillas del Campo,10844.0,5447.0,5397.0,310.6384115672981,34.90875434653292,4331.0,9206.0,917.0,35.968,5.158250818,4.634080448000001,1.0,-3.2337196,40.6362915,35.968,310.6384115672981,4.896165633000001,0.0125,0.08456289192180007,0.399391368498709,7.5420672931596915,0.03335151801474545,0.03335151801474545,1.910530461800982,3.7877094055872185,5.664888349373456,7.5420672931596915,-0.10013568284313823,0.6882255036924909
Cabeza del Buey,4732.0,2351.0,2381.0,9.961658738681312,475.0212915471148,1599.0,3689.0,1240.0,18.969,0.0,0.2556022416666667,1.0,-5.2211611,38.7211592,18.969,9.961658738681312,0.12780112083333334,0.0125,0.26204564666103125,0.33791208791208793,4.776202729428245,0.08744153669660855,0.08744153669660855,1.2596318348795177,2.431822133062427,3.6040124312453363,4.776202729428245,-0.022040799048314057,-0.7543857075250309
Cabeza la Vaca,1298.0,665.0,633.0,20.28098049453409,64.0008504692277,444.0,975.0,356.0,17.278,0.0,0.0,1.0,-6.4207589,38.0856158,17.278,20.28098049453409,2.637703983157895,0.0125,0.27426810477657937,0.3420647149460709,0.5482928907842589,0.09264472306570973,0.09264472306570973,0.20655676499534703,0.3204688069249843,0.43438084885462164,0.5482928907842589,-0.014756425259618964,-0.8997678494018662
Cabezón de la Sal,8273.0,3953.0,4320.0,248.97262007974464,33.22855339414511,2846.0,6786.0,1563.0,27.14,3.776426865,1.9086579366666667,1.0,-4.2358532,43.3080667,27.14,248.97262007974464,2.8425424008333335,0.0125,0.18892783754381723,0.34401063701196666,7.3290006606425795,0.06418077092095764,0.06418077092095764,1.880385743351363,3.6965907157817686,5.512795688212174,7.3290006606425795,-0.06070999197474899,-0.012621410307678773
Cabezón de Pisuerga,3747.0,1907.0,1840.0,82.52218665660504,45.40597082808992,1395.0,3281.0,412.0,26.843,5.366162805,3.726938245,1.0,-4.6458137,41.7339524,26.843,82.52218665660504,4.546550525,0.0125,0.10995463037096344,0.37229783827061647,1.9198053787253975,0.04042417280501743,0.04042417280501743,0.5102694742851125,0.9801147757652074,1.4499600772453023,1.9198053787253975,-0.08327426300575082,-0.14564426487289567
Cabezuela del Valle,2141.0,1099.0,1042.0,37.84636539462763,56.570821997716045,669.0,1598.0,553.0,16.072,1.561343205,0.0,2.0,-5.805638399999999,40.19305905,16.072,37.84636539462763,0.7806716025,0.025,0.25829051844932277,0.31247080803362914,2.8000149402408714,0.07869054083210275,0.07869054083210275,0.7590216406842949,1.439352740536487,2.1196838403886793,2.8000149402408714,-0.01935974761822053,-0.9867979476041574
Cabra,20245.0,9870.0,10375.0,88.37641566988592,229.07695278819105,7447.0,16331.0,4086.0,21.879,3.1450677620000005,0.8636187346666666,1.0,-4.4335616,37.4718153,21.879,88.37641566988592,2.0043432483333334,0.0125,0.20182761175598912,0.3678439120770561,3.4596038129488687,0.07331304504507362,0.07331304504507362,0.9198857370210224,1.7664584289969711,2.61303112097292,3.4596038129488687,-0.04808917734048885,-0.3893365804043013
Cabra del Camp,1230.0,647.0,583.0,45.80266315978506,26.854333681626297,396.0,914.0,227.0,27.141,0.0,4.99066196,1.0,1.2772435,41.3952451,27.141,45.80266315978506,2.49533098,0.0125,0.18455284552845527,0.32195121951219513,1.9680658813735339,0.0586743010113028,0.0586743010113028,0.5360221961018605,1.0133700911924184,1.4907179862829762,1.9680658813735339,-0.06077076817526274,-0.15879492143267393
