municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos,longitud_bancos,latitud_bancos,avg_income,population_density,avg_rent_price,normalized_bank_count,perc_over_65,perc_under_35,economic_score,social_score,total_score_alpha_0,total_score_alpha_25,total_score_alpha_50,total_score_alpha_75,total_score_alpha_100,PC1_economic,PC2_social,economic_score_normalized,social_score_normalized,total_score_alpha_50_normalized,economic_category,social_category
Níjar,31458.0,17679.0,13779.0,52.44738114378882,599.8011590656032,14674.0,27256.0,2866.0,17.625,2.806537373636364,3.35115084,1.0,-2.2063758,36.962894,17.625,52.44738114378882,3.078844106818182,0.0125,0.000911056011189522,0.0046646322080233955,1.1913378845225369,0.0419661944794412,0.0419661944794412,0.32930911699021514,0.616652039500989,0.903994962011763,1.1913378845225369,-0.0751737319475609,-0.6394531498406463,4.367651902639437,42.3151072628813,4.232889298951563,Very Low,Medium
Nívar,1094.0,565.0,529.0,97.84331789590892,11.181141681681902,369.0,858.0,138.0,27.698,0.0,2.99713382,1.0,-3.5779065,37.2579297,27.698,97.84331789590892,1.49856691,0.0125,0.001261425959780621,0.0033729433272394883,6.039484918321943,0.042015342954256,0.042015342954256,1.5413827367961777,3.0407501306380995,4.540117524480021,6.039484918321943,-0.083009684199029,-0.0946792298643342,22.95118711465866,42.36466436495816,22.817305232031178,Low,Medium
O Barco de Valdeorras,13384.0,6496.0,6888.0,156.66752815048287,85.42931747250363,4480.0,10708.0,2755.0,27.87,2.837419032,0.0,0.0,0.0,0.0,27.87,156.66752815048287,1.418709516,0.0,0.00205842797369994,0.003347280334728033,8.824842159307991,0.0689013547681988,0.0689013547681988,2.2578865559031467,4.446871757038095,6.635856958173043,8.824842159307991,-0.0622845697810738,0.0475604957755376,33.6277990253647,69.47421022419547,33.597376076960465,Low,High
O Carballiño,13911.0,6462.0,7449.0,256.01802470919165,54.33601800420641,4054.0,10011.0,3928.0,23.445,2.280361964,0.0,11.0,-8.109450609090908,42.77096977272727,23.445,256.01802470919165,1.140180982,0.1375,0.002823664725756595,0.002914240529077708,13.24851747343904,0.07097372933982,0.07097372933982,3.365359665364625,6.65974560138943,9.954131537414236,13.24851747343904,0.0375608284260899,-0.3584117313197882,50.58428268676678,71.56381480652135,50.56243540406341,Medium,High
O Corgo,3440.0,1766.0,1674.0,21.85660923065645,157.38946346604388,733.0,2207.0,1280.0,24.813,0.0,0.6108864175,6.0,-8.207478700000001,42.79964723333333,24.813,21.85660923065645,0.30544320875,0.075,0.003720930232558139,0.002130813953488372,6.240337144665464,0.0733396430502974,0.0733396430502974,1.615089018454089,3.1568383938578806,4.698587769261672,6.240337144665464,0.0318347915812619,-0.3839339084779377,23.721078043016526,73.94939905297042,23.707299154518537,Low,High
O Grove,10699.0,5249.0,5450.0,498.3905592883078,21.46710004956348,3418.0,8440.0,2260.0,22.508,3.3083787257142854,0.0,2.0,-8.281674299999999,42.599354250000005,22.508,498.3905592883078,1.654189362857143,0.025,0.0021123469483129258,0.003194691092625479,12.840819072689396,0.0657958858080217,0.0657958858080217,3.259551682528365,6.453307479248709,9.647063275969051,12.840819072689396,-0.0517633698641885,-0.233501690264628,49.021525300616005,66.34292196273977,48.979771756773715,Medium,High
O Incio,1521.0,771.0,750.0,10.410870230482503,146.0972969912341,286.0,884.0,725.0,22.033,0.0,0.0,0.0,0.0,0.0,22.033,10.410870230482503,2.637703983157895,0.0,0.004766600920447074,0.0018803418803418801,0.3600833045984175,0.0896283933759279,0.0896283933759279,0.1572421211815503,0.2248558489871727,0.29246957679279506,0.3600833045984175,0.0306402304831499,-0.5382857021707522,1.1813523435548872,90.37357631652975,1.2291728271938938,Very Low,Very High
O Irixo,1401.0,674.0,727.0,11.573287333673864,121.05462861218548,193.0,712.0,765.0,20.091,0.0,0.0,1.0,-8.1182265,42.5123164,20.091,11.573287333673864,2.637703983157895,0.0125,0.005460385438972163,0.001377587437544611,0.3689580588161028,0.0742813140506857,0.0742813140506857,0.14795050024203998,0.22161968643339425,0.2952888726247485,0.3689580588161028,0.0579358240384329,-0.6939319537516885,1.2153703521574692,74.89889923715549,1.2043626963058882,Very Low,High
O Pereiro de Aguiar,6470.0,3353.0,3117.0,106.25516727370604,60.8911563174497,1759.0,4673.0,1581.0,30.309,0.0,3.096850976,1.0,-7.8002637,42.3463433,30.309,106.25516727370604,1.548425488,0.0125,0.002443585780525502,0.002718701700154559,6.868039814414794,0.0656033855578833,0.0656033855578833,1.766212492772111,3.4668215999863388,5.167430707200566,6.868039814414794,-0.0495945948092053,0.1423969436104265,26.127138458396203,66.1488212387218,26.08379408928353,Low,High
O Pino,4639.0,2349.0,2290.0,35.16047487465559,131.93792224188329,1348.0,3402.0,1254.0,24.037,0.9510869575,0.0,7.0,-8.182951771428572,43.09098995714286,24.037,35.16047487465559,0.47554347875,0.0875,0.0027031687863763743,0.002905798663505066,6.27431277833267,0.0716756362509648,0.0716756362509648,1.6223349217713912,3.1729942072918176,4.723653492812244,6.27431277833267,0.011038050353298,-0.4384457055795233,23.851310764962335,72.27155746944497,23.83115815085671,Low,High
O Porriño,20212.0,9915.0,10297.0,330.42954860275086,61.16886363664552,7328.0,16588.0,3152.0,25.277,2.959867956666667,0.5575726933333333,1.0,-8.6202683,42.1618812,25.277,330.42954860275086,1.758720325,0.0125,0.001559469622006728,0.003625568968929349,11.237705859871628,0.0558329011116638,0.0558329011116638,2.851301140801655,5.646769380491646,8.442237620181638,11.237705859871628,-0.0741715011040679,-0.0256141548101179,42.876598046645086,56.29710362456856,42.79642482540208,Medium,Medium
O Páramo,1347.0,675.0,672.0,18.006873028303847,74.80477026092966,305.0,864.0,524.0,20.4,0.0,0.0,2.0,-8.70515645,42.445428,20.4,18.006873028303847,2.637703983157895,0.025,0.003890126206384558,0.002264291017074981,0.5842178759065523,0.0858816837879441,0.0858816837879441,0.21046573181759615,0.3350497798472482,0.4596338278769002,0.5842178759065523,0.0165386079168165,-0.6808184344459359,2.0404873221554336,86.59571606341414,2.073977685500607,Very Low,Very High
O Rosal,6376.0,3139.0,3237.0,141.9902812961354,44.90448178422996,1976.0,4809.0,1440.0,23.892,0.7363791466666667,0.5369657083333333,3.0,-7.896709966666666,42.232651366666666,23.892,141.9902812961354,0.6366724275,0.0375,0.002258469259723965,0.0030991217063989964,12.114450185415835,0.0673679843956871,0.0673679843956871,3.079138534650724,6.090909084905761,9.102679635160799,12.114450185415835,-0.0335644321961169,-0.3401872912609011,46.23726531438682,67.92809119693074,46.2014343130153,Medium,High
O Saviñao,3589.0,1805.0,1784.0,18.259625121240138,196.5538709677653,744.0,2178.0,1565.0,21.061,0.7345357233333334,0.0,0.0,0.0,0.0,21.061,18.259625121240138,0.3672678616666667,0.0,0.004360546113123433,0.002073000835887433,3.657120827329517,0.0903941573743057,0.0903941573743057,0.9820758248631085,1.8737574923519114,2.7654391598407138,3.657120827329517,0.0174932226700223,-0.5917173239496099,13.819296793644165,91.1457069833998,13.870523474293408,Very Low,Very High
O Valadouro,1960.0,935.0,1025.0,17.730417288975406,110.54449357030688,493.0,1297.0,707.0,22.948,1.304545455,1.18243243,0.0,0.0,0.0,22.948,17.730417288975406,1.2434889425,0.0,0.003607142857142857,0.00251530612244898,1.29981446320243,0.0907306851311953,0.0907306851311953,0.393001629649004,0.6952725741668127,0.9975435186846213,1.29981446320243,-0.0059320620941356,-0.464415875689954,4.783455776887319,91.48503267891161,4.8356358307247,Very Low,Very High
O Vicedo,1657.0,812.0,845.0,21.807837010558647,75.98185914530333,399.0,1098.0,625.0,22.526,1.153100775,0.0,1.0,-7.6736775,43.7323276,22.526,21.807837010558647,0.5765503875,0.0125,0.003771876885938443,0.002407966203983102,3.1407119158061088,0.0896902016608823,0.0896902016608823,0.8524456301971889,1.6152010587334955,2.3779564872698025,3.1407119158061088,0.0059955752277225,-0.5076229546401385,11.839838843175405,90.43589848417022,11.888293331830686,Very Low,Very High
Obejo,2025.0,1054.0,971.0,9.43389702477124,214.65148439534764,798.0,1690.0,300.0,23.234,0.0,4.8,1.0,-4.8000174,38.1325555,23.234,9.43389702477124,2.4,0.0125,0.0014814814814814812,0.003940740740740741,0.3830339070739783,0.0576515775034293,0.0576515775034293,0.13899715989606654,0.2203427422887038,0.301688324681341,0.3830339070739783,-0.0600942568931234,-0.4590720243912984,1.2693247846273676,58.13090074505152,1.1945729682437265,Very Low,Medium
Ocaña,13023.0,6564.0,6459.0,88.08891020466628,147.83926795940928,4846.0,9790.0,1277.0,25.162,5.223045132,3.390444818,2.0,-3.1136620500000003,38.5449946,25.162,88.08891020466628,4.306744975,0.025,0.0009805728326806409,0.003721108807494433,2.035224448315552,0.0355759774897575,0.0355759774897575,0.5354880951962062,1.035400212902655,1.5353123306091034,2.035224448315552,-0.0825960461746357,-0.211605169523849,7.602371386983829,35.871761119498686,7.443233902648434,Very Low,Low
Ogíjares,14559.0,7223.0,7336.0,2093.636903431305,6.953927864062269,5709.0,12241.0,1784.0,30.374,2.9608031977777776,4.010750993333334,1.0,-3.6069199,37.1200092,30.374,2093.636903431305,3.485777095555556,0.0125,0.0012253588845387731,0.003921285802596332,21.21602437870724,0.0474492011706433,0.0474492011706433,5.339592995554792,10.631736789938941,15.92388058432309,21.21602437870724,-0.1177844045428785,1.131632615686147,81.12470237573449,47.84370043505882,81.01381713668331,Very High,Medium
Oia,3104.0,1537.0,1567.0,36.82301578816036,84.29510548123066,858.0,2249.0,769.0,23.909,0.0,2.4498311066666667,2.0,-8.730824949999999,42.14790945,23.909,36.82301578816036,1.2249155533333334,0.025,0.002477448453608247,0.002764175257731959,2.7558491023818417,0.0667689917482596,0.0667689917482596,0.7390390194066552,1.4113090470650507,2.0835790747234464,2.7558491023818417,-0.034690918878956,-0.4001598651090798,10.364613031085778,67.32411844124071,10.325149511812565,Very Low,High
Ojén,4023.0,2062.0,1961.0,46.99060631232448,85.61285575378639,1364.0,3040.0,528.0,25.79,7.60805297,3.44410236,1.0,-4.8565007,36.5645156,25.79,46.99060631232448,5.526077665,0.0125,0.0013124533929903051,0.00339050459855829,0.8999155630800671,0.0439425577352297,0.0439425577352297,0.25793580907143904,0.4719290604076484,0.6859223117438578,0.8999155630800671,-0.0792698281731939,-0.2382254279133556,3.2505948219983893,44.307902277927916,3.123366524943942,Very Low,Medium
Oleiros,36922.0,17831.0,19091.0,837.9072638842525,44.06454221299168,11829.0,28483.0,7076.0,47.098,4.552198914285714,3.914033336190476,7.0,-8.0321605,42.53717672857143,47.098,837.9072638842525,4.233116125238095,0.0875,0.00191647256378311,0.003203780943610855,22.802608425816523,0.0560271192940624,0.0560271192940624,5.742672445924677,11.429317772555292,17.115963099185908,22.802608425816523,-0.0520195473417298,1.878678129904636,87.20627133408702,56.492936563974695,87.12849408620541,Very High,Medium
Olesa de Bonesvalls,1923.0,1004.0,919.0,62.31213759372185,30.86076122982737,633.0,1506.0,281.0,34.005,0.0,5.067774635,1.0,1.8492996,41.3505032,34.005,62.31213759372185,2.5338873175,0.0125,0.001461258450338013,0.003291731669266771,3.222405354318878,0.047499448339868,0.047499448339868,0.8412259248346206,1.634952401329373,2.4286788778241255,3.222405354318878,-0.07950344673027,0.3620523010971548,12.152979694846982,47.894365366243875,12.039717553226923,Very Low,Medium
Olesa de Montserrat,24132.0,12061.0,12071.0,1449.2142565390825,16.651782088888947,9280.0,20062.0,3717.0,32.46,7.417380533333334,2.6926661983333333,1.0,1.8931874,41.543053,32.46,1449.2142565390825,5.055023365833334,0.0125,0.001540278468423669,0.003845516326868888,17.126879298225322,0.0584912642326972,0.0584912642326972,4.325588272730854,8.59268528122901,12.859782289727168,17.126879298225322,-0.0975608028357701,1.05615405731581,65.45051364746108,58.97756874668782,65.38137161585743,High,Medium
Oliana,1857.0,929.0,928.0,57.91728172041,32.06296885555654,537.0,1283.0,504.0,28.349,2.99411933,0.0,1.0,1.3149416,42.0671629,28.349,57.91728172041,1.497059665,0.0125,0.0027140549273020997,0.002891760904684975,4.018124550051442,0.0775029295779059,0.0775029295779059,1.06265833469629,2.047813739814674,3.0329691449330576,4.018124550051442,-0.0324387140886195,-0.058615163809242,15.203067819172533,78.14729972438265,15.20493057210258,Very Low,High
Olius,962.0,519.0,443.0,17.525553915351768,54.891275028820736,372.0,800.0,161.0,33.482,0.0,3.87931034,1.0,1.5640753,42.010803,33.482,17.525553915351768,1.93965517,0.0125,0.001673596673596673,0.0038669438669438672,1.2422674283776327,0.0639080808779353,0.0639080808779353,0.35849791775285966,0.653087754627784,0.9476775915027082,1.2422674283776327,-0.059420771303108,0.2960367188692951,4.562871017275392,64.43942155964422,4.512224729811923,Very Low,High
Oliva,25119.0,12330.0,12789.0,417.52419678822565,60.16178270199924,9058.0,20229.0,4970.0,25.169,2.6029197252941176,1.5921066270588236,1.0,-0.1208981,38.9202443,25.169,417.52419678822565,2.0975131761764705,0.0125,0.001978581949918388,0.003606035272104781,11.508156183630314,0.0704565084640362,0.0704565084640362,2.9298814272556055,5.789306346047175,8.648731264838744,11.508156183630314,-0.0603321913980967,0.0431208442934256,43.91326691820215,71.04229368436874,43.88918846537524,Medium,High
Oliva de Mérida,1710.0,868.0,842.0,6.718972631784231,254.5031947162296,637.0,1323.0,411.0,15.62,0.0,0.0,1.0,-6.1243458,38.7899533,15.62,6.718972631784231,2.637703983157895,0.0125,0.002403508771929824,0.003725146198830409,0.1678549790798673,0.088415037960398,0.088415037960398,0.10827502324026532,0.12813500852013265,0.14799499379999995,0.1678549790798673,-0.02202794138741,-1.025934713780687,0.44451787234002876,89.15013289515166,0.4876597938688569,Very Low,Very High
Oliva de la Frontera,5083.0,2556.0,2527.0,34.029704025589766,149.369503660028,1766.0,3861.0,1334.0,18.313,0.0,0.0,1.0,-6.9184328,38.2769879,18.313,34.029704025589766,2.637703983157895,0.0125,0.002624434389140271,0.0034743261853236278,0.9541245804792142,0.0900416435585569,0.0900416435585569,0.30606237778872125,0.5220831120188856,0.7381038462490499,0.9541245804792142,-0.0203750361322005,-0.7891270765015241,3.458384556225269,90.79026231870986,3.5078739668169505,Very Low,Very High
Olivares,9452.0,4719.0,4733.0,207.7725107572329,45.4920622826952,3939.0,8084.0,1306.0,21.629,2.041150814,3.633775452,2.0,-4.96076375,37.37431445,21.629,207.7725107572329,2.837463133,0.025,0.001381718154887854,0.004167371984765129,5.183167136456167,0.0561418019128298,0.0561418019128298,1.337898135548664,2.6196544691844985,3.901410802820333,5.183167136456167,-0.0579097100469025,-0.4429555401863396,19.66881726468532,56.608572670000655,19.5889635454132,Very Low,Medium
Olivella,4127.0,2129.0,1998.0,106.32842737079964,38.81370299598144,1354.0,3271.0,458.0,37.465,3.730184075,7.265739555,1.0,1.8114946,41.3103129,37.465,106.32842737079964,5.497961815,0.0125,0.001109764962442452,0.0032808335352556327,2.8361259212454177,0.0359544217871999,0.0359544217871999,0.7359972966517544,1.436040171516309,2.136083046380863,2.8361259212454177,-0.0972948245299992,0.6546017635821899,10.672323807937161,36.25335185551708,10.514751370324545,Very Low,Low
Olivenza,11871.0,5901.0,5970.0,27.54293420224662,430.9998314933239,4714.0,9939.0,2047.0,20.281,2.49543341,2.3467558625,1.0,-7.0995738,38.6854813,20.281,27.54293420224662,2.42109463625,0.0125,0.0017243703142111018,0.003971021817875494,0.9378711090129932,0.0676191823808124,0.0676191823808124,0.2851821640388576,0.5027451456969028,0.720308127354948,0.9378711090129932,-0.0507478109666669,-0.5972117159939897,3.3960830300536586,68.18137767707617,3.3596189062063333,Very Low,High
