Name,Titulares,NUMERODECLARACIONES,NUMEROHABITANTES,POSICIONAMIENTORENTA BRUTA MEDIANIVELNACIONAL,POSICIONAMIENTORENTA BRUTA MEDIANIVELAUTONÓMICO,RENTA BRUTA MEDIA,RENTA BRUTA MEDIANA,RENTA DISPONIBLEMEDIA,RENTA DISPONIBLEMEDIANA
Vilanova del Camí-08302,6.885,6.304,12.844,1.109,433,26.638,24.814,21.994,20.683
Santa Coloma de Gramenet-08245,63.095,55.983,121.203,1.131,436,26.499,23.833,21.964,20.269
Santa Margarida de Montbui-08250,5.178,4.650,10.549,1.208,445,26.124,24.010,21.707,20.207
Badia del Vallès-08904,6.457,5.685,13.118,1.312,452,25.604,24.432,21.457,20.602
Agrupación municipios pequeños-08,18.575,17.402,34.144,-,-,34.587,27.089,27.400,22.343
Girona,436.253,406.484,822.952,,,32.436,25.365,25.936,21.238
Fornells de la Selva-17073,1.619,1.561,2.781,37,18,46.939,35.029,35.541,28.028
Quart-17142,2.306,2.197,4.099,42,22,45.512,31.988,35.189,26.125
Sant Gregori-17163,2.339,2.247,4.243,45,23,44.713,34.512,34.281,27.739
Peralada-17132,1.126,1.078,2.047,68,33,42.014,29.166,32.419,23.985
Bordils-17025,1.002,950,1.804,69,34,42.014,29.996,32.866,24.443
Port de la Selva-17140,510,484,1.061,73,38,41.431,27.823,32.328,23.238
Begur-17013,2.292,2.137,4.245,82,42,40.272,26.938,31.426,22.134
Forallac-17902,979,914,1.766,84,44,40.170,27.615,30.933,22.868
Vilablareix-17215,2.109,2.028,3.772,90,45,39.791,32.950,30.945,26.496
Navata-17111,817,774,1.469,124,67,38.129,30.380,29.589,24.537
Pals-17124,1.346,1.253,2.556,127,69,38.021,26.866,29.769,22.276
Sant Julià de Ramis-17169,2.131,2.012,3.644,136,73,37.669,29.035,29.469,24.070
Santa Cristina Aro-17181,3.187,2.973,5.866,147,78,37.158,27.330,29.035,22.551
Girona-17079,67.437,63.925,107.032,153,81,36.941,27.880,28.887,22.911
Fontcoberta-17071,867,824,1.503,156,82,36.835,29.469,28.798,24.125
"Cruïlles, Monells i Sant Sadurní de Heura-17901",706,656,1.329,167,87,36.406,26.378,28.977,21.866
Alp-17006,803,770,1.728,173,90,36.272,25.607,28.311,21.403
Calonge-17034,6.293,5.808,12.316,184,99,35.834,26.109,28.367,21.838
Riudarenes-17148,1.299,1.200,2.445,201,110,35.531,25.863,27.864,21.754
"Vall en Bas, La-17207",1.854,1.797,3.219,215,118,35.095,28.074,27.602,22.935
L´Armentera-17011,570,534,1.070,217,120,35.088,28.152,27.761,23.314
Palau-saverdera-17120,762,728,1.503,218,121,35.068,24.572,27.823,20.925
"Vall de Bianya, La-17208",764,742,1.350,221,123,35.006,27.767,27.401,22.441
Caldes de Malavella-17033,4.634,4.305,8.509,236,135,34.770,27.049,27.242,22.446
Porqueres-17137,2.800,2.665,4.804,239,137,34.749,27.404,27.365,22.430
Camprodon-17039,1.267,1.203,2.527,246,142,34.582,25.987,27.437,21.776
Corçà-17057,729,676,1.282,248,143,34.547,25.255,27.496,21.107
Viladrau-17220,682,636,1.172,254,146,34.398,27.888,27.334,22.616
Castell-Platja Aro-17048,5.460,5.107,12.981,255,147,34.388,24.245,27.150,20.350
Vilobí Onyar-17233,1.946,1.828,3.315,259,148,34.300,27.517,27.212,22.692
Sant Joan les Fonts-17185,1.845,1.745,3.111,265,152,34.266,26.664,27.134,22.010
Llers-17093,688,649,1.248,278,155,34.094,26.333,27.190,22.597
Bescanó-17020,3.023,2.869,5.141,279,156,34.061,28.671,27.141,23.503
Riudellots de la Selva-17150,1.280,1.211,2.142,281,158,34.020,29.228,27.035,23.773
Avinyonet de Puigventós-17012,958,903,1.684,285,161,33.975,27.686,26.851,22.687
Banyoles-17015,11.848,11.147,20.599,293,165,33.766,26.669,26.830,22.112
Cadaqués-17032,1.403,1.346,2.918,294,166,33.765,22.676,26.979,19.358
Cornellà del Terri-17056,1.375,1.297,2.390,303,171,33.475,28.102,26.685,23.032
Llívia-17094,768,721,1.560,306,173,33.412,25.489,26.749,21.454
"Preses, Les-17139",1.136,1.092,1.925,311,175,33.402,27.453,26.273,22.510
Llagostera-17089,4.893,4.510,9.508,324,182,33.174,24.894,26.355,20.815
Celrà-17049,3.151,2.952,5.561,327,184,33.145,28.481,26.463,23.470
Mont-ras-17110,939,856,1.690,338,187,33.031,24.736,26.038,20.799
Santa Pau-17184,938,901,1.611,341,189,32.936,26.711,26.108,21.816
Sant Feliu de Pallerols-17161,817,777,1.692,372,202,32.607,26.563,25.993,21.919
Palamós-17118,9.492,8.847,18.651,373,203,32.588,24.903,26.107,20.914
Amer-17007,1.386,1.279,2.415,375,204,32.556,27.077,26.202,22.393
Cassà de la Selva-17044,6.225,5.821,10.943,399,213,32.255,26.516,25.805,22.041
Besalú-17019,1.428,1.362,2.583,415,221,32.072,26.819,25.797,22.233
Sant Pere Pescador-17178,1.118,1.043,2.241,421,224,31.899,22.047,25.652,19.115
Serinyà-17190,656,628,1.198,443,230,31.722,26.581,25.605,21.642
Vilafant-17221,3.145,2.923,5.706,457,236,31.615,26.406,25.460,21.908
Verges-17211,670,613,1.187,466,241,31.544,24.036,25.528,20.301
Puigcerdà-17141,4.732,4.420,10.008,472,245,31.465,23.932,25.440,20.223
Sarrià de Ter-17186,3.127,2.945,5.392,477,247,31.415,27.584,25.363,22.954
"Jonquera, La-17086",1.638,1.511,3.408,482,249,31.366,21.775,24.642,18.827
Ripoll-17147,5.969,5.589,10.692,498,258,31.165,25.987,25.179,21.625
Riells i Viabrea-17146,2.487,2.288,4.499,505,261,31.111,27.237,25.194,22.571
Olot-17114,21.102,20.002,38.822,508,263,31.103,24.932,24.981,20.795
"Escala, L-17062",5.105,4.734,10.429,509,264,31.089,23.542,25.289,19.952
Vilajuïga-17223,657,624,1.179,521,268,30.929,26.034,24.658,21.311
Flaçà-17067,661,612,1.145,530,271,30.871,26.142,24.815,21.998
Sils-17193,3.649,3.397,6.720,545,279,30.756,26.309,24.919,21.827
Vilamalla-17226,639,594,1.220,550,282,30.686,24.749,24.908,20.820
Sant Joan de les Abadesses-17167,1.930,1.836,3.375,553,283,30.677,26.645,24.721,22.037
Sant Julià del Llor i Bonmatí-17903,826,783,1.373,558,285,30.614,25.634,24.861,21.094
Llançà-17092,2.812,2.636,4.943,566,288,30.506,24.464,24.584,20.548
Vidreres-17213,4.502,4.198,8.538,568,289,30.488,25.373,24.757,21.365
Bàscara-17016,576,542,1.057,573,291,30.457,24.708,24.468,20.611
Campdevànol-17036,1.953,1.876,3.262,590,298,30.350,26.503,24.450,21.969
Palafrugell-17117,12.060,10.839,24.300,615,306,30.214,23.636,24.552,20.078
Portbou-17138,544,509,1.082,619,307,30.182,25.614,24.502,21.474
Torroella de Montgrí-17199,6.463,5.928,12.521,627,311,30.123,23.739,24.481,20.175
Castelló Empúries-17047,5.319,4.869,12.163,634,313,30.082,23.251,24.404,19.807
Breda-17027,2.262,2.064,3.930,640,316,30.052,25.956,24.493,21.698
Ribes de Freser-17145,1.022,965,1.847,643,317,30.040,24.784,24.366,20.733
Santa Coloma de Farners-17180,7.544,6.944,13.657,645,319,30.039,25.582,24.318,21.474
Anglès-17008,3.156,2.868,5.969,653,322,30.009,25.640,24.278,21.374
Tossa de Mar-17202,3.099,2.920,6.274,689,336,29.741,22.255,24.093,18.925
Ullà-17204,612,524,1.219,702,342,29.605,23.661,24.300,19.977
Sant Feliu de Guíxols-17160,11.390,10.428,23.050,711,347,29.499,23.967,24.001,20.217
Hostalric-17083,2.479,2.264,4.446,723,352,29.409,25.221,24.099,21.397
"Cellera de Ter, La-17189",1.130,1.055,2.014,736,356,29.316,26.161,23.913,21.932
"Planes Hostoles, Les-17133",932,879,1.746,771,367,29.090,24.465,23.632,20.652
Roses-17152,10.026,9.170,20.362,795,375,28.928,22.152,23.554,19.050
Blanes-17023,21.043,19.497,42.198,796,376,28.914,23.709,23.552,20.103
Sant Hilari Sacalm-17164,3.357,2.999,5.982,802,377,28.892,25.111,23.664,20.962
Figueres-17066,23.808,21.669,48.875,808,379,28.829,23.343,23.505,19.839
"Bisbal Empordà, La-17022",5.913,5.406,11.683,827,384,28.660,23.658,23.442,20.111
Arbúcies-17009,3.812,3.425,6.574,842,389,28.574,24.155,23.419,20.416
Lloret de Mar-17095,18.457,17.056,42.600,892,400,28.127,21.392,22.950,18.507
Maçanet de la Selva-17103,4.025,3.698,7.962,952,409,27.681,23.759,22.843,20.155
Salt-17155,15.781,14.199,33.904,1.456,457,24.847,22.740,20.893,19.528
Agrupación municipios pequeños-17,29.836,28.218,57.390,-,-,34.664,26.561,27.385,22.050
Lleida,251.338,232.169,451.197,,,29.861,24.200,24.126,20.413
Alpicat-25023,3.792,3.584,6.387,77,40,40.674,31.715,31.238,25.674
Les-25121,496,474,1.013,83,43,40.232,24.642,31.052,20.555
Bellver de Cerdanya-25051,1.208,1.148,2.260,162,85,36.573,25.942,28.721,21.721
Naut Aran-25025,1.009,964,1.899,187,101,35.804,26.700,28.092,22.141
Torrefarrera-25228,2.756,2.602,4.861,240,138,34.728,28.336,27.257,23.446
Olius-25151,563,525,1.003,302,170,33.482,27.168,26.672,22.496
Sant Llorenç de Morunys-25193,541,501,1.003,382,207,32.453,25.133,26.153,21.945
Benavent de Segrià-25053,897,847,1.578,416,222,32.071,26.088,25.501,21.830
Montferrer i Castellbò-25140,459,425,1.164,419,223,31.990,27.154,25.616,22.295
Lleida-25120,84.992,79.001,144.739,447,232,31.697,25.375,25.315,21.254
Golmés-25099,1.121,1.043,1.916,469,244,31.526,25.070,25.170,21.091
"Palau Anglesola, El-25158",1.300,1.191,2.205,504,260,31.119,26.601,24.891,21.903
Vielha e Mijaran-25243,3.336,3.185,5.832,543,278,30.760,24.242,24.534,20.230
Vallfogona de Balaguer-25240,1.112,1.027,2.000,549,281,30.692,25.019,24.665,21.284
Seròs-25204,1.039,954,1.902,560,286,30.570,18.143,25.088,16.506
Ponts-25172,1.466,1.352,2.703,574,292,30.448,24.256,24.605,20.382
"Seu Urgell, La-25203",5.990,5.494,12.831,582,296,30.392,24.670,24.745,20.759
Bell-lloc Urgell-25048,1.383,1.261,2.359,587,297,30.368,24.834,24.375,20.837
Bossòst-25059,642,595,1.141,591,299,30.339,25.241,24.591,21.040
"Pont de Suert, El-25173",1.308,1.189,2.380,603,303,30.270,24.306,24.385,20.438
Mollerussa-25137,8.639,7.823,15.544,660,324,29.945,23.706,24.220,20.054
"Pobla de Segur, La-25171",1.691,1.568,3.015,678,331,29.813,24.352,24.224,20.637
Juneda-25119,1.950,1.775,3.473,679,332,29.810,24.219,24.075,20.533
Cervera-25072,5.440,4.979,9.533,706,344,29.565,24.427,24.068,20.558
Rosselló-25189,1.868,1.733,3.353,709,345,29.525,25.641,23.937,21.547
Agramunt-25003,3.150,2.875,5.629,737,357,29.313,24.759,23.660,20.736
Tàrrega-25217,10.297,9.356,18.542,740,359,29.292,24.554,23.775,20.662
Tremp-25234,3.495,3.250,6.015,744,360,29.268,24.506,23.832,20.683
Vilanova de Bellpuig-25248,653,605,1.168,758,363,29.164,23.620,23.722,19.934
Bellpuig-25050,2.706,2.446,5.276,769,366,29.096,23.910,23.624,20.183
Solsona-25207,5.223,4.781,9.480,777,368,29.044,24.312,23.748,20.565
Guissona-25110,4.406,4.092,7.635,780,369,29.019,26.020,23.578,21.242
Os de Balaguer-25156,551,498,1.075,782,370,29.009,24.988,23.328,20.514
Vilanova de Segriá-25251,586,548,1.065,785,373,28.978,23.272,23.483,19.764
Térmens-25220,758,697,1.347,807,378,28.845,23.218,23.145,19.558
Alcoletge-25012,1.918,1.792,3.594,820,382,28.703,25.224,23.410,21.222
Puigverd de Lleida-25182,805,758,1.418,824,383,28.676,24.131,23.325,20.181
"Borges Blanques, Les-25058",3.450,3.162,6.379,835,387,28.620,23.962,23.419,20.263
Sant Guim de Freixenet-25192,683,626,1.222,839,388,28.589,24.479,23.429,20.618
Sort-25209,1.374,1.311,2.213,843,390,28.555,22.838,23.266,19.476
Vall de Boí La-25043,541,513,1.116,850,391,28.525,23.852,22.783,19.898
Torà-25223,732,676,1.207,852,392,28.509,24.178,23.482,20.110
Corbins-25078,877,829,1.502,854,393,28.477,23.114,23.052,19.548
Oliana-25149,966,901,1.839,867,394,28.349,23.611,23.273,19.946
Artesa de Lleida-25033,896,833,1.539,895,402,28.120,24.451,22.804,20.130
Balaguer-25040,8.989,8.147,17.705,909,404,27.990,23.107,22.880,19.634
Vilanova de la Barca-25254,600,567,1.107,919,406,27.936,23.626,22.813,19.798
Anglesola-25027,750,686,1.367,932,407,27.811,22.449,22.875,19.326
Albatàrrec-25007,1.206,1.117,2.251,942,408,27.752,24.296,22.744,20.516
Ivars Urgell-25113,912,837,1.590,968,412,27.581,23.117,22.744,19.747
Soses-25210,1.070,1.005,1.881,970,413,27.578,20.061,22.506,17.832
Gimenells i el Pla de la Font-25912,617,550,1.097,971,414,27.558,23.678,22.454,19.990
Almenar-25021,1.807,1.678,3.338,973,415,27.548,22.658,22.612,19.152
Alguaire-25016,1.732,1.588,2.986,989,418,27.419,22.963,22.561,19.703
Bellcaire Urgell-25047,705,652,1.228,992,419,27.393,23.035,22.505,19.785
Almacelles-25019,3.704,3.336,6.896,1.009,421,27.299,23.364,22.456,19.848
Miralcamp-25135,742,670,1.390,1.024,422,27.201,23.930,22.432,20.208
Bellvís-25052,1.273,1.187,2.269,1.029,423,27.156,22.766,22.189,19.372
Artesa de Segre-25034,1.934,1.759,3.485,1.120,434,26.561,21.182,21.889,18.356
Alcarràs-25011,5.822,5.471,10.018,1.132,437,26.498,21.107,21.772,18.203
Albesa-25008,949,875,1.584,1.133,438,26.498,21.829,21.800,18.778
"Fuliola, La-25096",687,624,1.238,1.146,439,26.455,21.415,21.944,18.754
Arbeca-25029,1.213,1.095,2.081,1.150,440,26.422,21.816,21.864,18.903
Torregrossa-25230,1.293,1.177,2.194,1.172,443,26.298,21.128,21.725,18.571
Alfarràs-25013,1.473,1.337,2.778,1.200,444,26.182,21.464,21.700,18.641
Linyola-25122,1.623,1.492,2.749,1.316,453,25.586,22.568,21.156,19.181
Isona i Conca Dellà-25115,572,542,1.046,1.530,459,24.378,19.277,20.529,17.345
Torres de Segre-25232,1.383,1.286,2.318,1.620,462,23.930,18.928,20.064,16.815
Aitona-25038,1.498,1.378,2.603,2.164,468,21.467,17.676,18.294,16.125
Agrupación municipios pequeños-25,29.719,27.324,58.643,-,-,27.014,22.076,22.241,19.010
Tarragona,472.503,428.840,861.531,,,30.809,24.996,24.824,21.026
Almoster-43011,863,811,1.338,48,24,43.990,33.532,33.554,26.980
Castellvell del Camp-43042,1.809,1.681,2.995,49,25,43.731,31.741,33.344,25.630
Altafulla-43012,3.337,3.105,5.838,74,39,41.321,33.099,31.861,26.817
"Pallaresos, Els-43100",2.960,2.727,5.006,108,55,38.749,33.320,30.220,27.015
"Catllar, El-43043",3.063,2.850,5.218,135,72,37.682,30.335,29.464,24.883
"Secuita, La-43144",1.055,971,1.828,183,98,35.851,29.428,28.022,23.887
Cambrils-43038,19.773,18.132,36.849,186,100,35.830,26.177,28.131,21.945
Vinyols i els Arcs-43178,1.283,1.180,2.400,195,105,35.627,26.981,27.807,22.451
Ascó-43019,912,819,1.608,200,109,35.537,25.491,27.699,21.261
Vandellòs i Hospitalet de Infant-43162,3.540,3.222,7.104,220,122,35.011,26.427,27.408,22.072
"Ampolla, L-43906",1.972,1.810,3.681,228,128,34.905,24.644,27.672,20.813
Perafort-43103,665,636,1.308,250,145,34.501,29.155,27.251,23.715
Flix-43060,1.976,1.681,3.324,261,149,34.294,27.797,27.548,22.992
Tarragona-43148,85.942,78.539,141.151,264,151,34.272,27.653,27.168,22.931
Vallmoll-43160,1.068,988,1.951,301,169,33.531,26.915,26.778,22.428
Botarell-43033,651,607,1.174,318,179,33.282,24.612,26.457,20.707
"Riera de Gaià, La-43126",1.008,938,1.807,343,191,32.913,27.184,26.312,22.415
"Morell, El-43095",2.225,2.042,3.878,350,193,32.815,27.229,26.225,22.623
Riba-roja Ebre-43125,573,489,1.128,428,226,31.833,26.518,25.693,22.432
"Selva del Camp, La-43145",3.238,3.016,5.819,437,227,31.790,26.272,25.422,21.914
Vilallonga del Camp-43166,1.371,1.263,2.451,442,229,31.750,27.622,25.388,22.732
Puigpelat-43119,644,614,1.205,465,240,31.545,27.541,25.121,22.553
Montblanc-43086,4.413,4.111,7.550,467,242,31.543,27.208,25.335,22.468
Banyeres del Penedès-43020,1.956,1.739,3.347,486,251,31.319,27.492,25.358,22.969
Roda de Berà-43131,4.096,3.657,8.048,487,252,31.273,25.520,25.281,21.525
Móra Ebre-43093,3.172,2.854,5.726,489,253,31.245,24.998,24.831,20.893
Llorenç del Penedès-43074,1.399,1.285,2.431,512,265,31.039,26.950,25.078,22.098
Valls-43161,14.005,12.830,25.047,536,273,30.822,26.155,24.894,21.801
Calafell-43037,15.418,13.881,31.828,539,275,30.784,25.532,24.992,21.506
Riudecanyes-43127,752,695,1.345,540,276,30.778,24.713,24.830,20.845
Reus-43123,61.471,55.651,109.930,542,277,30.767,24.939,24.794,20.991
Torredembarra-43153,9.373,8.465,17.984,571,290,30.463,24.896,24.683,21.071
Salou-43905,15.543,14.428,30.810,596,301,30.314,22.797,24.365,19.399
Mont-roig del Camp-43092,7.090,6.416,14.114,602,302,30.285,24.103,24.375,20.475
Alcover-43005,3.001,2.750,5.348,623,309,30.150,25.842,24.325,21.342
Falset-43055,1.543,1.433,2.856,626,310,30.124,24.906,24.333,20.957
Riudoms-43129,3.754,3.368,6.905,635,314,30.078,24.723,24.382,20.955
"Ametlla de Mar, L-43013",3.879,3.474,7.373,648,320,30.029,22.482,24.335,19.380
Montbrió del Camp-43088,1.753,1.643,3.128,663,325,29.914,25.440,24.080,21.360
"Vendrell, El-43163",21.226,19.057,40.440,665,326,29.896,24.912,24.337,20.988
Creixell-43050,2.284,2.032,4.190,696,339,29.693,25.190,24.352,21.204
"Canonja, La-43907",3.273,2.970,5.943,699,341,29.653,26.137,24.054,21.793
Móra la Nova-43094,1.722,1.500,3.314,704,343,29.588,25.228,24.021,21.128
Vila-seca-43171,12.740,11.659,23.826,710,346,29.514,24.718,24.042,20.828
"Borges del Camp, Les-43031",1.191,1.082,2.260,712,348,29.495,25.520,24.018,21.371
Cunit-43051,7.913,7.057,15.804,717,351,29.444,25.328,24.208,21.467
"Pobla de Mafumet, La-43109",1.993,1.878,4.115,731,354,29.353,25.615,23.802,21.465
Tortosa-43155,19.327,17.510,35.265,735,355,29.322,23.826,23.799,20.216
Sant Jaume dels Domenys-43137,1.547,1.412,2.803,783,371,29.005,25.320,23.785,21.225
"Pobla de Montornès, La-43111",1.780,1.623,3.329,830,386,28.643,24.705,23.439,20.963
"Arboç, L-43016",3.072,2.655,5.758,870,395,28.314,25.072,23.469,21.013
Vila-rodona-43170,806,727,1.374,880,398,28.210,23.921,23.186,20.405
Santa Coloma de Queralt-43139,1.728,1.628,2.800,893,401,28.124,23.957,22.920,20.255
Riudecols-43128,729,676,1.232,915,405,27.950,25.002,22.848,20.717
Alforja-43009,1.067,981,2.019,959,410,27.621,24.450,22.512,20.752
"Espluga de Francolí, L-43054",2.254,2.095,3.817,962,411,27.609,24.869,22.567,20.624
"Pla de Santa Maria, El-43108",1.302,1.202,2.389,975,416,27.542,24.402,22.621,20.340
Bellvei-43024,1.221,1.096,2.417,977,417,27.538,24.605,22.719,20.650
Cornudella de Montsant-43049,537,507,1.023,993,420,27.389,23.024,22.349,19.429
Cabra del Camp-43036,650,592,1.321,1.033,424,27.141,24.925,22.353,20.868
Sant Carles de la Ràpita-43136,8.234,7.283,15.683,1.044,426,27.041,22.816,22.196,19.541
Santa Oliva-43140,1.763,1.560,3.672,1.045,427,27.040,24.075,22.527,20.411
Roquetes-43133,4.722,4.272,8.369,1.071,428,26.887,23.528,22.069,19.914
Tivissa-43150,829,749,1.632,1.073,429,26.883,22.843,22.073,19.223
"Bisbal del Penedès, La-43028",2.098,1.888,4.168,1.090,431,26.779,23.397,22.232,19.987
Albinyana-43002,1.315,1.190,2.677,1.129,435,26.517,24.020,21.958,20.498
Constantí-43047,3.567,3.139,6.888,1.156,441,26.370,23.727,21.845,20.171
Sarral-43142,904,838,1.583,1.167,442,26.315,23.242,21.647,19.486
Xerta-43052,640,572,1.156,1.212,446,26.109,23.273,21.662,19.548
Gandesa-43064,1.657,1.507,3.166,1.233,447,25.966,20.931,21.404,18.187
Alcanar-43004,5.451,4.891,9.943,1.244,448,25.908,21.079,21.425,18.377
Amposta-43014,12.106,10.800,22.637,1.246,449,25.903,21.759,21.375,18.778
"Montmell, El-43090",817,732,1.917,1.262,450,25.802,23.205,21.586,20.067
Benissanet-43026,614,563,1.186,1.297,451,25.666,21.324,21.020,18.896
Ulldecona-43156,3.268,2.853,6.551,1.357,454,25.324,21.369,21.078,18.622
Masdenverge-43078,621,556,1.149,1.437,455,24.940,21.503,20.770,18.729
Deltebre-43901,6.519,5.714,11.951,1.451,456,24.870,21.389,20.720,18.539
"Perelló, El-43104",1.549,1.406,2.907,1.492,458,24.614,20.287,20.441,17.725
"Aldea, L-43904",2.333,2.079,4.471,1.539,460,24.331,20.919,20.374,18.131
"Sénia, La-43044",2.918,2.612,5.594,1.618,461,23.941,20.245,20.009,17.854
Sant Jaume Enveja-43902,1.877,1.643,3.667,1.632,463,23.888,21.209,20.043,18.393
Camarles-43903,1.858,1.655,3.392,1.678,464,23.711,20.541,19.978,17.933
Santa Bàrbara-43138,2.064,1.875,3.827,1.730,465,23.472,20.304,19.662,17.885
Horta de Sant Joan-43071,574,513,1.157,1.731,466,23.464,19.464,19.703,17.629
Corbera Ebre-43048,571,509,1.019,1.837,467,22.977,19.679,19.331,17.505
Batea-43022,1.027,933,1.877,2.384,469,20.260,16.115,17.402,15.230
Agrupación municipios pequeños-43,21.699,19.768,41.022,-,-,27.595,22.393,22.622,19.210
Comunitat Valenciana,2.991.174,2.718.994,5.316.541,,,28.452,22.050,23.170,19.078
Alicante/Alacant,1.033.935,936.662,1.991.259,,,26.142,20.316,21.526,17.870
Aigües-03004,526,492,1.189,8,1,60.883,24.417,41.707,21.011
Sant Joan Alacant-03119,14.031,12.989,25.918,420,22,31.904,24.645,25.542,21.117
"Campello, el-03050",16.661,15.288,30.600,446,24,31.700,24.163,25.352,20.726
Mutxamel-03090,15.181,13.957,27.761,532,29,30.867,23.516,24.684,20.140
Finestrat-03069,3.921,3.654,9.352,570,30,30.480,21.287,24.774,18.641
Alicante/Alacant-03014,196.452,179.333,358.720,613,34,30.218,23.228,24.307,20.072
Jávea/Xàbia-03082,14.500,13.084,30.131,656,37,29.976,20.643,24.421,18.216
Banyeres de Mariola-03021,4.244,3.762,7.307,721,39,29.429,21.759,23.965,18.806
Dénia-03063,24.452,22.481,46.942,888,58,28.140,21.152,22.963,18.422
Altea-03018,12.071,11.070,23.963,961,70,27.618,20.805,22.745,18.264
Cocentaina-03056,6.552,5.744,11.411,964,71,27.602,21.389,22.652,18.644
Teulada-03128,5.935,5.385,12.834,976,72,27.541,19.140,22.516,17.146
Tibi-03129,1.164,1.064,1.803,1.012,74,27.267,22.524,22.231,18.957
"Nucia, la-03094",9.764,9.069,18.783,1.014,75,27.257,21.025,22.416,18.269
"Alfàs del Pi, l-03011",9.145,8.476,20.160,1.017,76,27.228,20.545,22.423,18.002
San Vicente del Raspeig/Sant Vicent del Raspeig-03122,33.582,30.397,60.269,1.040,81,27.108,22.563,22.310,19.447
Muro de Alcoy-03092,5.365,4.760,9.345,1.050,82,27.008,20.910,22.113,18.027
Ibi-03079,14.031,12.614,24.210,1.051,83,27.000,21.601,22.120,18.552
Benissa-03041,6.324,5.710,12.317,1.088,91,26.789,20.285,22.078,17.820
Busot-03046,1.765,1.586,3.629,1.115,93,26.594,21.789,21.913,18.848
Biar-03043,2.311,2.088,3.634,1.117,94,26.577,20.369,21.691,17.773
Santa Pola-03121,18.869,17.062,38.556,1.118,95,26.565,21.330,21.852,18.603
