municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos,longitud_bancos,latitud_bancos,avg_income,population_density,avg_rent_price,normalized_bank_count,perc_over_65,perc_under_35,economic_score,social_score,total_score_alpha_0,total_score_alpha_25,total_score_alpha_50,total_score_alpha_75,total_score_alpha_100,PC1_economic,PC2_social,economic_score_normalized,social_score_normalized,total_score_alpha_50_normalized,economic_category,social_category,name_normalized,lat,lon
Las Pedroñeras,6638.0,3399.0,3239.0,29.49409545975555,225.0619961903052,2427.0,5254.0,1294.0,20.599,1.881008248,1.654342748,0.0,0.0,0.0,20.599,29.49409545975555,1.767675498,0.0,0.0019493823440795,0.0036562217535402,1.3511550648220192,0.0712737413239085,0.0712737413239085,0.3912440721984361,0.7112144030729638,1.0311847339474915,1.3511550648220192,-0.3750206085488558,0.1793568028380545,5.006206229344831,67.43744478031624,4.919412546119719,Very Low,High,las pedroñeras,39.449747,-2.6729813
Las Regueras,1877.0,951.0,926.0,28.50391590583145,65.85060123672325,407.0,1263.0,602.0,30.094,0.0,2.38715084,0.0,0.0,0.0,30.094,28.50391590583145,1.19357542,0.0,0.0032072456046883,0.0021683537559936,2.749687884690817,0.0695444305331993,0.0695444305331993,0.7395802940726037,1.409616157612008,2.0796520211514125,2.749687884690817,-0.1451194303057726,0.0470208349690284,10.386928963973292,65.80121383761228,10.29730522457878,Very Low,High,las regueras,,
Las Rozas de Madrid,94862.0,45806.0,49056.0,1625.9260829658335,58.3433656633168,40071.0,83264.0,12286.0,58.173,9.695324519387755,3.735986975714286,1.0,-3.8960379,40.552386,58.173,1625.9260829658335,6.71565574755102,0.0038610038610038,0.0012951445257321,0.0042241361135122,26.041507053620943,0.0544974372566635,0.0544974372566635,6.551249841347733,13.048002245438804,19.54475464952987,26.041507053620943,1.6422501781000889,-1.2114112520526965,100.0,51.5641223176841,99.91619710739468,Very High,Medium,las rozas de madrid,40.4933095,-3.8758396
Las Torres de Cotillas,21837.0,11063.0,10774.0,563.3439646499947,38.763173780635626,8905.0,18545.0,2830.0,26.506,1.3921789075,1.6557465620000005,0.0,0.0,0.0,26.506,563.3439646499947,1.5239627347500002,0.0,0.0012959655630352,0.0040779411091267,16.03585490555127,0.0528487124551384,0.0528487124551384,4.048600260729171,8.044351809003203,12.040103357277236,16.03585490555127,-0.0132097451228716,-0.096751282101045,61.50419981352076,50.00413983752363,61.38666181801683,High,Medium,las torres de cotillas,38.0312689,-1.2416427
Las Valeras,1479.0,781.0,698.0,13.082893622419416,113.04838537137697,562.0,1209.0,307.0,22.013,0.0,0.0,0.0,0.0,0.0,22.013,13.082893622419416,2.637703983157895,0.0,0.0020757268424611,0.0037998647734956,0.4501330513992627,0.0788748130806728,0.0788748130806728,0.1716893726603202,0.2645039322399677,0.3573184918196152,0.4501330513992627,-0.3729797015687262,0.1852013104175581,1.5396092620463715,74.62939019171934,1.479614528903446,Very Low,High,las valeras,,
Las Ventas con Peña Aguilera,1084.0,546.0,538.0,7.737916054702176,140.08939775732964,304.0,810.0,317.0,20.918,0.0,0.0,0.0,0.0,0.0,20.918,7.737916054702176,2.637703983157895,0.0,0.0029243542435424,0.0028044280442804,0.2551995023521472,0.0820114105200092,0.0820114105200092,0.1253084334780437,0.1686054564360782,0.2119024793941127,0.2551995023521472,-0.3974997810947297,0.2226703408241903,0.7896208712140232,77.5971608276404,0.7411689171201368,Very Low,High,las ventas con peña aguilera,39.6103974,-4.2302891
Las Ventas de Retamosa,3684.0,1929.0,1755.0,194.9149686377353,18.90054943315822,1424.0,2937.0,331.0,25.962,4.812632885,4.05729436,0.0,0.0,0.0,25.962,194.9149686377353,4.4349636225,0.0,0.0008984799131378,0.0038653637350705,4.005995876883207,0.0347295167293257,0.0347295167293257,1.027546106767796,2.0203626968062665,3.013179286844737,4.005995876883207,-0.2392298106829633,0.0340029296232123,15.22045512742736,32.86020662276267,15.000227747582535,Very Low,Low,las ventas de retamosa,40.1549585,-4.1142313
Láujar de Andarax,1591.0,802.0,789.0,17.142630468266336,92.80956052486736,524.0,1173.0,365.0,17.557,0.0,0.0,0.0,0.0,0.0,17.557,17.142630468266336,2.637703983157895,0.0,0.002294154619736,0.0032935260842237,0.4673454711384404,0.07555858081343,0.07555858081343,0.1735053033946826,0.2714520259759352,0.3693987485571878,0.4673454711384404,-0.4892901214430842,0.2662670941707461,1.6058324188381083,71.49165354078993,1.5331168321108153,Very Low,High,láujar de andarax,,
Laviana,12754.0,6136.0,6618.0,97.31687458311582,131.05640778781012,3617.0,9823.0,3264.0,28.717,2.9290800363636365,0.0,0.0,0.0,0.0,28.717,97.31687458311582,1.4645400181818182,0.0,0.0025591971146307,0.0028359730280696,6.2670891815303085,0.0725781399060628,0.0725781399060628,1.6212059003121242,3.1698336607181856,4.718461421124247,6.2670891815303085,-0.0990149943719594,0.0010123839799652,23.919797736042177,68.67163433907378,23.85148197302936,Low,High,laviana,,
Laxe,3004.0,1511.0,1493.0,82.0584159150414,36.60806714950689,822.0,2172.0,912.0,22.341,2.9765490249999997,1.00281702,0.0,0.0,0.0,22.341,82.0584159150414,1.9896830225,0.0,0.0030359520639147,0.0027363515312916,3.2959956155164063,0.0830743207902113,0.0830743207902113,0.88630464447176,1.6895349681533087,2.4927652918348575,3.2959956155164063,-0.3296424189118196,0.179194239772384,12.488796282061903,78.60286014020252,12.452759892310247,Very Low,High,laxe,42.4084618,-8.800329
Laxe,3004.0,1511.0,1493.0,82.0584159150414,36.60806714950689,822.0,2172.0,912.0,22.341,2.9765490249999997,1.00281702,0.0,0.0,0.0,22.341,82.0584159150414,1.9896830225,0.0,0.0030359520639147,0.0027363515312916,3.2959956155164063,0.0830743207902113,0.0830743207902113,0.88630464447176,1.6895349681533087,2.4927652918348575,3.2959956155164063,-0.3296424189118196,0.179194239772384,12.488796282061903,78.60286014020252,12.452759892310247,Very Low,High,laxe,43.2219125,-9.0059393
Laxe,3004.0,1511.0,1493.0,82.0584159150414,36.60806714950689,822.0,2172.0,912.0,22.341,2.9765490249999997,1.00281702,0.0,0.0,0.0,22.341,82.0584159150414,1.9896830225,0.0,0.0030359520639147,0.0027363515312916,3.2959956155164063,0.0830743207902113,0.0830743207902113,0.88630464447176,1.6895349681533087,2.4927652918348575,3.2959956155164063,-0.3296424189118196,0.179194239772384,12.488796282061903,78.60286014020252,12.452759892310247,Very Low,High,laxe,43.1114148,-7.7250643
Laxe,3004.0,1511.0,1493.0,82.0584159150414,36.60806714950689,822.0,2172.0,912.0,22.341,2.9765490249999997,1.00281702,0.0,0.0,0.0,22.341,82.0584159150414,1.9896830225,0.0,0.0030359520639147,0.0027363515312916,3.2959956155164063,0.0830743207902113,0.0830743207902113,0.88630464447176,1.6895349681533087,2.4927652918348575,3.2959956155164063,-0.3296424189118196,0.179194239772384,12.488796282061903,78.60286014020252,12.452759892310247,Very Low,High,laxe,42.6430969,-8.2255094
Laxe,3004.0,1511.0,1493.0,82.0584159150414,36.60806714950689,822.0,2172.0,912.0,22.341,2.9765490249999997,1.00281702,0.0,0.0,0.0,22.341,82.0584159150414,1.9896830225,0.0,0.0030359520639147,0.0027363515312916,3.2959956155164063,0.0830743207902113,0.0830743207902113,0.88630464447176,1.6895349681533087,2.4927652918348575,3.2959956155164063,-0.3296424189118196,0.179194239772384,12.488796282061903,78.60286014020252,12.452759892310247,Very Low,High,laxe,43.1062734,-8.4189693
